,expt,cond,var_feature1,user_id,material,material_variant,answer_text,rater_order,all_ans_codes,all_senti_js,all_obj_js,best_senti,best_obj,best_ans,order,comment,pos,neg,neither,resolve
2904,,,,,,,,,,,,,,,,,0,0,0,0
2905,expt1,cond2b,UNEXP-GOOD,5aeaee620ef2f20001859359,sean_call,non-goal,"When he calls he also gets to speak to someone else he knows, as a bonus",mk kc mq,sc_pos_ans5 sc_pos_ans5 sc_pos_ans2,pos pos pos,goal_obj goal_obj goal_obj,pos,goal_obj,sc_pos_ans5,to_do,,1,0,0,0
2906,,,,,,,,,,,,,,,,,0,0,0,0
2907,expt1,cond2b,UNEXP-GOOD,5b1550c851caaf00012290f4,sean_call,non-goal,Seans mother answers and advises she has book a trip for him to see the sites of this new city ,mk kc mq,sc_pos_ans3 sc_pos_ans3 sc_pos_ans3,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,sc_pos_ans3,to_do,,1,0,0,0
2908,,,,,,,,,,,,,,,,,0,0,0,0
2909,expt1,cond2b,UNEXP-GOOD,5b158b62e9270900013c729f,sean_call,non-goal,His mother answers the phone and lets him know that she too is planning to visit the foreign city the next day and that they should meet for dinner.,mk kc mq,sc_pos_ans1 sc_pos_ans3 sc_pos_ans1,pos pos pos,goal_obj goal_obj goal_obj,pos,goal_obj,sc_pos_ans1,to_do,,1,0,0,0
2910,,,,,,,,,,,,,,,,,0,0,0,0
2911,expt1,cond2b,UNEXP-GOOD,5b16ca82f6cef000014288f4,sean_call,non-goal,His mother answeres and lets him know she deposited him some extra spending money for his trip.,mk kc mq,sc_pos_ans3 sc_pos_ans3 sc_pos_ans3,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,sc_pos_ans3,to_do,,1,0,0,0
2912,,,,,,,,,,,,,,,,,0,0,0,0
2913,expt1,cond2b,UNEXP-GOOD,5b16cd7e3522660001b3c81f,sean_call,non-goal,Sean gets hold of his mother and lets her know how he's doing. She informs him that she and his father have actually decided to plan a weekend holiday at the same country to see him. ,mk kc mq,sc_pos_ans1 sc_pos_ans3 sc_pos_ans1,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,sc_pos_ans1,to_do,,1,0,0,0
2914,,,,,,,,,,,,,,,,,0,0,0,0
2915,expt1,cond2b,UNEXP-GOOD,5b16ce9e3721b50001324432,sean_call,non-goal,His mum is having fun at pensioners club and wasn't even worried.,mk kc mq,sc_other sc_other sc_other,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,sc_other,to_do,,1,0,0,0
2916,,,,,,,,,,,,,,,,,0,0,0,0
2917,expt1,cond2b,UNEXP-GOOD,5b171d153522660001b3d040,sean_call,non-goal,He discovers that his cell carrier allows free roaming,mk kc mq,sc_pos_ans2 sc_pos_ans2 sc_pos_ans2,pos pos pos,goal_obj goal_obj neither_obj,pos,goal_obj,sc_pos_ans2,to_do,,1,0,0,0
2918,,,,,,,,,,,,,,,,,0,0,0,0
2919,expt1,cond2b,UNEXP-GOOD,5b17a234f6cef00001429993,sean_call,non-goal,there was less traffic than normal,mk kc mq,sc_pos_ans4 sc_pos_ans4 sc_pos_ans4,pos pos pos,non_goal_obj non_goal_obj neither_obj,pos,non_goal_obj,sc_pos_ans4,to_do,,1,0,0,0
2920,,,,,,,,,,,,,,,,,0,0,0,0
2921,expt1,cond2b,UNEXP-GOOD,5b17ca023721b5000132584f,sean_call,non-goal,"Someone bumps into him, offers to guide them around this city",mk kc mq,sc_pos_ans5 sc_pos_ans5 sc_pos_ans5,pos pos pos,neither_obj neither_obj non_goal_obj,pos,neither_obj,sc_pos_ans5,to_do,,1,0,0,0
2922,,,,,,,,,,,,,,,,,0,0,0,0
2923,expt1,cond2b,UNEXP-GOOD,jennifermfunk14@gmail.com,sean_call,non-goal,"Sean's mother has passed away, which is a relief to Sean, because she was in agony every day.",mk kc mq,sc_other sc_other sc_other,pos pos pos,goal_obj neither_obj goal_obj,pos,goal_obj,sc_other,to_do,,1,0,0,0
2924,,,,,,,,,,,,,,,,,0,0,0,0
2925,expt1,cond3a,UNEXP-BAD,5966488ea670a1000194268a,sean_call,goal,As Sean is talking on the phone he crosses the road and gets hit by a car.,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2926,,,,,,,,,,,,,,,,,0,0,0,0
2927,expt1,cond3a,UNEXP-BAD,5a7b73b5f1408d0001762c95,sean_call,goal,He gets ran over by a car in traffic ,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2928,,,,,,,,,,,,,,,,,0,0,0,0
2929,expt1,cond3a,UNEXP-BAD,5aad0ef4fb22320001ba97ee,sean_call,goal,Sean gets rear-ended for not paying attention when traffic was moving. ,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2930,,,,,,,,,,,,,,,,,0,0,0,0
2931,expt1,cond3a,UNEXP-BAD,5b04db61d7af450001ebfaf3,sean_call,goal,Sean gets hit by a car,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,sc_neg_ans1,to_do,,0,1,0,0
2932,,,,,,,,,,,,,,,,,0,0,0,0
2933,expt1,cond3a,UNEXP-BAD,5b0a16019663ee00014555f5,sean_call,goal,The number has been disconnected ,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,neither_obj neither_obj goal_obj,neg,neither_obj,sc_neg_ans2,to_do,,0,1,0,0
2934,,,,,,,,,,,,,,,,,0,0,0,0
2935,expt1,cond3a,UNEXP-BAD,5b0abfcf451e0f0001a0fc9a,sean_call,goal,"Sean's phone dies, and he's stuck in traffic for hours so he can't contact her. He doesn't speak the language and he gets lost. His mother worries and so does he.",mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,both_objs both_objs both_objs,neg,both_objs,sc_neg_ans2,to_do,,0,1,0,0
2936,,,,,,,,,,,,,,,,,0,0,0,0
2937,expt1,cond3a,UNEXP-BAD,5b0bedd39663ee00014581e9,sean_call,goal,Sean's mom does not answer the phone,mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans3,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans3,to_do,,0,1,0,0
2938,,,,,,,,,,,,,,,,,0,0,0,0
2939,expt1,cond3a,UNEXP-BAD,5b11e4c71e55760001b9e0c6,sean_call,goal,Sean is struck by a bike that is trying to pass up traffic by cutting over the sidewalk.,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2940,,,,,,,,,,,,,,,,,0,0,0,0
2941,expt1,cond3a,UNEXP-BAD,5b137177bd9c31000156d6ef,sean_call,goal,He is hit by a car,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,sc_neg_ans1,to_do,,0,1,0,0
2942,,,,,,,,,,,,,,,,,0,0,0,0
2943,expt1,cond3a,UNEXP-BAD,5b1477d030d562000155f0b0,sean_call,goal,he was in an accident which involved traffic,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2944,,,,,,,,,,,,,,,,,0,0,0,0
2945,expt1,cond3a,UNEXP-BAD,5b15d20c444cef0001cb1153,sean_call,goal,He might be lost.,mk kc mq,sc_other sc_other sc_other,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,sc_other,to_do,,0,1,0,0
2946,,,,,,,,,,,,,,,,,0,0,0,0
2947,expt1,cond3a,UNEXP-BAD,5b1672fdf6cef000014281ac,sean_call,goal,Sean can't be heard above the traffic.,mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans3,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,sc_neg_ans3,to_do,,0,1,0,0
2948,,,,,,,,,,,,,,,,,0,0,0,0
2949,expt1,cond3a,UNEXP-BAD,5b16b32f4c72120001f19ba2,sean_call,goal,He's hit by acar because he was distracted on his phone ,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2950,,,,,,,,,,,,,,,,,0,0,0,0
2951,expt1,cond3a,UNEXP-BAD,5b170a8bdbae3e00017e6c11,sean_call,goal,He forgot to get an international plan and can't call from his phone.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
2952,,,,,,,,,,,,,,,,,0,0,0,0
2953,expt1,cond3a,UNEXP-BAD,5b179676bdf4e10001631ec1,sean_call,goal,he gets hit by a car,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,sc_neg_ans1,to_do,,0,1,0,0
2954,,,,,,,,,,,,,,,,,0,0,0,0
2955,expt1,cond3a,UNEXP-BAD,5b17d9332767e20001e4c3f4,sean_call,goal,She isnt able to answer the phone,mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans3,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans3,to_do,,0,1,0,0
2956,,,,,,,,,,,,,,,,,0,0,0,0
2957,expt1,cond3b,UNEXP-BAD,55897abbfdf99b7ae5007548,sean_call,non-goal,he can't get through to her,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans3,neg neg neg,goal_obj neither_obj neither_obj,neg,neither_obj,sc_neg_ans2,to_do,,0,1,0,0
2958,,,,,,,,,,,,,,,,,0,0,0,0
2959,expt1,cond3b,UNEXP-BAD,58affabf54e4f60001eda401,sean_call,non-goal,his phone is stolen,mk kc mq,sc_neg_ans4 sc_neg_ans4 sc_neg_ans4,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans4,to_do,,0,1,0,0
2960,,,,,,,,,,,,,,,,,0,0,0,0
2961,expt1,cond3b,UNEXP-BAD,5955b6df620d1400019f2787,sean_call,non-goal,He can't hear her because the reception is bad and the noise of the traffic blurs out the fee fee words that would of been understandable ,mk kc mq,sc_neg_ans3 sc_neg_ans2 sc_neg_ans3,neg neg neg,both_objs non_goal_obj non_goal_obj,neg,non_goal_obj,sc_neg_ans3,to_do,,0,1,0,0
2962,,,,,,,,,,,,,,,,,0,0,0,0
2963,expt1,cond3b,UNEXP-BAD,595ee28e7ab4ce00017b8276,sean_call,non-goal,He cannot reach his mother.,mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans2,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,sc_neg_ans3,to_do,,0,1,0,0
2964,,,,,,,,,,,,,,,,,0,0,0,0
2965,expt1,cond3b,UNEXP-BAD,59942f2a7c41bc00012e5bb1,sean_call,non-goal,His mobile phone is stolen,mk kc mq,sc_neg_ans4 sc_neg_ans4 sc_neg_ans4,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans4,to_do,,0,1,0,0
2966,,,,,,,,,,,,,,,,,0,0,0,0
2967,expt1,cond3b,UNEXP-BAD,59cb7b375e01580001977955,sean_call,non-goal,Whilst he is dialling her number he crosses the road not looking and gets hit by multiple vehicles,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2968,,,,,,,,,,,,,,,,,0,0,0,0
2969,expt1,cond3b,UNEXP-BAD,5a6b844fe6cc4a0001b6a656,sean_call,non-goal,There is so much traffic noise he cannot hear to make a call,mk kc mq,sc_neg_ans3 sc_other sc_neg_ans3,neg neg neg,both_objs both_objs both_objs,neg,both_objs,sc_neg_ans3,to_do,,0,1,0,0
2970,,,,,,,,,,,,,,,,,0,0,0,0
2971,expt1,cond3b,UNEXP-BAD,5a81db1e0f1bce0001220540,sean_call,non-goal,Sean's mother does not answer,mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans3,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,sc_neg_ans3,to_do,,0,1,0,0
2972,,,,,,,,,,,,,,,,,0,0,0,0
2973,expt1,cond3b,UNEXP-BAD,5a854e1b17ef3500017087cd,sean_call,non-goal,He drops his phone,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2974,,,,,,,,,,,,,,,,,0,0,0,0
2975,expt1,cond3b,UNEXP-BAD,5a9516581eda410001362b31,sean_call,non-goal,seans phone has broken,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
2976,,,,,,,,,,,,,,,,,0,0,0,0
2977,expt1,cond3b,UNEXP-BAD,5ab22738f69e940001d8b1f3,sean_call,non-goal,a car plows into him,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,sc_neg_ans1,to_do,,0,1,0,0
2978,,,,,,,,,,,,,,,,,0,0,0,0
2979,expt1,cond3b,UNEXP-BAD,5ab2d60d580b9900017303a9,sean_call,non-goal,He dropped his phone and a car ran over it,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans1,to_do,,0,1,0,0
2980,,,,,,,,,,,,,,,,,0,0,0,0
2981,expt1,cond3b,UNEXP-BAD,5acb66d9436f550001001c41,sean_call,non-goal,His phone is immediately snatched by a thief,mk kc mq,sc_neg_ans4 sc_neg_ans4 sc_neg_ans4,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans4,to_do,,0,1,0,0
2982,,,,,,,,,,,,,,,,,0,0,0,0
2983,expt1,cond3b,UNEXP-BAD,5ae8d179b779850001925aa2,sean_call,non-goal,no signal,mk kc mq,sc_neg_ans2 sc_neg_ans1 sc_neg_ans2,neg neg neg,neither_obj goal_obj neither_obj,neg,neither_obj,sc_neg_ans2,to_do,,0,1,0,0
2984,,,,,,,,,,,,,,,,,0,0,0,0
2985,expt1,cond3b,UNEXP-BAD,5aed7b298db5b00001adafac,sean_call,non-goal,He is unable to get reception and cannot reach her,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj neither_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
2986,,,,,,,,,,,,,,,,,0,0,0,0
2987,expt1,cond3b,UNEXP-BAD,5b15a7b1d282ff00015c42fd,sean_call,non-goal,Sean gets his phone stolen.,mk kc mq,sc_neg_ans4 sc_neg_ans4 sc_neg_ans4,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans4,to_do,,0,1,0,0
2988,,,,,,,,,,,,,,,,,0,0,0,0
2989,expt1,cond4a,GOAL-FAIL,573b7b1967421f000e19125e,sean_call,goal,he cant get any phone signal,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
2990,,,,,,,,,,,,,,,,,0,0,0,0
2991,expt1,cond4a,GOAL-FAIL,595022904df2c40001bf85df,sean_call,goal,His phone has no signal ,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
2992,,,,,,,,,,,,,,,,,0,0,0,0
2993,expt1,cond4a,GOAL-FAIL,5971667a7008ef0001097726,sean_call,goal,He did not have any international cell phone service.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
2994,,,,,,,,,,,,,,,,,0,0,0,0
2995,expt1,cond4a,GOAL-FAIL,599de5235a2c6c0001322a70,sean_call,goal,no answer,mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans3,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,sc_neg_ans3,to_do,,0,1,0,0
2996,,,,,,,,,,,,,,,,,0,0,0,0
2997,expt1,cond4a,GOAL-FAIL,59e5e45c6100f9000194a529,sean_call,goal,Two guys on mopeds holding machetes steal his phone,mk kc mq,sc_neg_ans4 sc_neg_ans4 sc_neg_ans4,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans4,to_do,,0,1,0,0
2998,,,,,,,,,,,,,,,,,0,0,0,0
2999,expt1,cond4a,GOAL-FAIL,59e621027f3d71000171dd04,sean_call,goal,she did not answer,mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans3,neg neg neg,goal_obj neither_obj neither_obj,neg,neither_obj,sc_neg_ans3,to_do,,0,1,0,0
3000,,,,,,,,,,,,,,,,,0,0,0,0
3001,expt1,cond4a,GOAL-FAIL,5a01df89ff266c0001d1f552,sean_call,goal,Since the city is known for it's traffic more and likely Sean was in an accident.,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,non_goal_obj non_goal_obj non_goal_obj,neg,non_goal_obj,sc_neg_ans1,to_do,,0,1,0,0
3002,,,,,,,,,,,,,,,,,0,0,0,0
3003,expt1,cond4a,GOAL-FAIL,5a5554d776d1c60001aad8a0,sean_call,goal,The cell reception isn't good.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj neither_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3004,,,,,,,,,,,,,,,,,0,0,0,0
3005,expt1,cond4a,GOAL-FAIL,5a63014235f26b0001491880,sean_call,goal,His phone died as the battery ran out.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3006,,,,,,,,,,,,,,,,,0,0,0,0
3007,expt1,cond4a,GOAL-FAIL,5a8b1784f1408d000176ac0d,sean_call,goal,the was no reception or he could not make the call due to roaming.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3008,,,,,,,,,,,,,,,,,0,0,0,0
3009,expt1,cond4a,GOAL-FAIL,5acb889f5cd1050001627d94,sean_call,goal,He did not have cell service. ,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj neither_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3010,,,,,,,,,,,,,,,,,0,0,0,0
3011,expt1,cond4a,GOAL-FAIL,5b15b57e1e55760001ba257d,sean_call,goal,"He isn't looking where he is going, as he is dialling her number on the phone. A cyclist crashes into him and the phone flies out of his hand and smashes on the pavement.",mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans1,to_do,,0,1,0,0
3012,,,,,,,,,,,,,,,,,0,0,0,0
3013,expt1,cond4a,GOAL-FAIL,5b171e994c72120001f1a60d,sean_call,goal,He couldn't figure out how to make an international call or something distracted him before he could call her.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3014,,,,,,,,,,,,,,,,,0,0,0,0
3015,expt1,cond4a,GOAL-FAIL,ying1yan@hotmail.com,sean_call,goal,the phone doesn't work,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3016,,,,,,,,,,,,,,,,,0,0,0,0
3017,expt1,cond4b,GOAL-FAIL,54551e3afdf99b56291a6719,sean_call,non-goal,He does not have enough  credit to call her from a foreign country.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3018,,,,,,,,,,,,,,,,,0,0,0,0
3019,expt1,cond4b,GOAL-FAIL,559d4718fdf99b13ca1d80dc,sean_call,non-goal,he forgot to update his SIM card and can't use hos phone where he is,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3020,,,,,,,,,,,,,,,,,0,0,0,0
3021,expt1,cond4b,GOAL-FAIL,589dc7d17cf56d0001f9158e,sean_call,non-goal,he crashes because he thought it would be a good idea to use his phone whilst he's driving,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans1,to_do,,0,1,0,0
3022,,,,,,,,,,,,,,,,,0,0,0,0
3023,expt1,cond4b,GOAL-FAIL,5adfcfaecd58990001e4bc84,sean_call,non-goal,He cannot get the call through to reach his mother.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3024,,,,,,,,,,,,,,,,,0,0,0,0
3025,expt1,cond4b,GOAL-FAIL,5aea9440ca37d3000138eb1c,sean_call,non-goal,He does not have service in this country.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3026,,,,,,,,,,,,,,,,,0,0,0,0
3027,expt1,cond4b,GOAL-FAIL,5afee76dad513d0001e32300,sean_call,non-goal,"His mother could have been busy at the time and not heard his call, or perhaps the city is so busy that someone jostles the phone out of Sean's hand and breaks it. ",mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans3,neg neg neg,goal_obj goal_obj both_objs,neg,goal_obj,sc_neg_ans3,to_do,,0,1,0,0
3028,,,,,,,,,,,,,,,,,0,0,0,0
3029,expt1,cond4b,GOAL-FAIL,5aff1e29331e8100018f0f4b,sean_call,non-goal,He ran out of minutes on his prepaid phone. ,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3030,,,,,,,,,,,,,,,,,0,0,0,0
3031,expt1,cond4b,GOAL-FAIL,5b054ee9ac5f790001434acb,sean_call,non-goal,he could not get any signal on his mobile phone,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3032,,,,,,,,,,,,,,,,,0,0,0,0
3033,expt1,cond4b,GOAL-FAIL,5b0739faa84dcf0001bef230,sean_call,non-goal,There is no service where he is and could not complete the call.,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3034,,,,,,,,,,,,,,,,,0,0,0,0
3035,expt1,cond4b,GOAL-FAIL,5b180101f657a100014863b9,sean_call,non-goal,He was hit by a car ,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,neither_obj neither_obj neither_obj,neg,neither_obj,sc_neg_ans1,to_do,,0,1,0,0
3036,,,,,,,,,,,,,,,,,0,0,0,0
3037,expt1,cond4b,GOAL-FAIL,5b181c747a3ea600011d6a8a,sean_call,non-goal,Sean couldn't get a signal on his phone. ,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3038,,,,,,,,,,,,,,,,,0,0,0,0
3039,expt1,cond4b,GOAL-FAIL,5b1827e244127b00013f9144,sean_call,non-goal,A thief steals the phone from his hand and runs away.,mk kc mq,sc_neg_ans4 sc_neg_ans4 sc_neg_ans4,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans4,to_do,,0,1,0,0
3040,,,,,,,,,,,,,,,,,0,0,0,0
3041,expt1,cond4b,GOAL-FAIL,5b1842d83522660001b3e88b,sean_call,non-goal,His mother doesn't answer,mk kc mq,sc_neg_ans3 sc_neg_ans3 sc_neg_ans3,neg neg neg,goal_obj neither_obj goal_obj,neg,goal_obj,sc_neg_ans3,to_do,,0,1,0,0
3042,,,,,,,,,,,,,,,,,0,0,0,0
3043,expt1,cond4b,GOAL-FAIL,5b1846624c72120001f1beba,sean_call,non-goal,Phone didn't work,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3044,,,,,,,,,,,,,,,,,0,0,0,0
3045,expt1,cond4b,GOAL-FAIL,5b184a76c9d3cb00010ff605,sean_call,non-goal,He's not looking at where he's going and gets hit by a car before being able to hit the call button. ,mk kc mq,sc_neg_ans1 sc_neg_ans1 sc_neg_ans1,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans1,to_do,,0,1,0,0
3046,,,,,,,,,,,,,,,,,0,0,0,0
3047,expt1,cond4b,GOAL-FAIL,5b18c3ce506a840001ae1fd4,sean_call,non-goal,Sean's service plan didn't cover his international call,mk kc mq,sc_neg_ans2 sc_neg_ans2 sc_neg_ans2,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,sc_neg_ans2,to_do,,0,1,0,0
3048,,,,,,,,,,,,,,,,,0,0,0,0
3049,expt1,cond1a,UNEXP,54468870fdf99b648b6a5c69,bill_holiday,goal,He realises his passport has expired,mk kc mq,bh_neg_ans4 bh_neg_ans4 bh_neg_ans4,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bh_neg_ans4,to_do,,0,1,0,0
3050,,,,,,,,,,,,,,,,,0,0,0,0
3051,expt1,cond1a,UNEXP,561f168fed6e5a000fc7e90c,bill_holiday,goal,His passport is missing and he is unable to leave the country for his vacation.,mk kc mq,bh_neg_ans4 bh_neg_ans4 bh_neg_ans4,neg neg neg,goal_obj goal_obj goal_obj,neg,goal_obj,bh_neg_ans4,to_do,,0,1,0,0
3052,,,,,,,,,,,,,,,,,0,0,0,0
3053,expt1,cond1a,UNEXP,577e1f75160201000103d95a,bill_holiday,goal,"The transport arrangements for his holiday were disrupted (flight cancelled, cart broke down).",mk kc mq,bh_neg_ans1 bh_neg_ans1 bh_neg_ans1,neg neg neg,neither_obj neither_obj goal_obj,neg,neither_obj,bh_neg_ans1,to_do,,0,1,0,0
3054,,,,,,,,,,,,,,,,,0,0,0,0
